Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,
7/22/2013,22,July,2013,34,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
7/29/2013,29,July,2013,34,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
8/26/2013,26,August,2013,34,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/7/2013,7,December,2013,34,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
4/17/2013,17,April,2013,46,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
5/30/2013,30,May,2013,46,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
9/2/2013,2,September,2013,46,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
2/17/2013,17,February,2013,34,Young Adults (25-34),M,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
5/31/2013,31,May,2013,34,Young Adults (25-34),M,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
9/4/2013,4,September,2013,34,Young Adults (25-34),M,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
2/7/2013,7,February,2013,35,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
2/18/2013,18,February,2013,35,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
9/12/2013,12,September,2013,35,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
11/12/2013,12,November,2013,35,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
2/4/2013,4,February,2013,37,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
6/4/2013,4,June,2013,37,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
9/6/2013,6,September,2013,37,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
12/6/2013,6,December,2013,37,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
2/13/2013,13,February,2013,38,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
3/28/2013,28,March,2013,38,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
8/26/2013,26,August,2013,38,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
9/12/2013,12,September,2013,38,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
9/21/2013,21,September,2013,38,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
2/25/2013,25,February,2013,23,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
2/15/2013,15,February,2013,23,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
5/14/2013,14,May,2013,23,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
9/7/2013,7,September,2013,23,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
12/25/2013,25,December,2013,23,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
3/31/2013,31,March,2013,24,Youth (<25),M,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
3/28/2013,28,March,2013,25,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
5/24/2013,24,May,2013,25,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
7/17/2013,17,July,2013,25,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
8/7/2013,7,August,2013,25,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
10/15/2013,15,October,2013,25,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
12/31/2013,31,December,2013,25,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
5/3/2013,3,May,2013,51,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
4/13/2013,13,April,2013,51,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
9/4/2013,4,September,2013,51,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
9/2/2013,2,September,2013,45,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
9/17/2013,17,September,2013,45,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
9/20/2013,20,September,2013,45,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
9/21/2013,21,September,2013,45,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
10/25/2013,25,October,2013,45,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
10/4/2013,4,October,2013,17,Youth (<25),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",1,$344 ,$540 ,$196 ,$344 ,$540 ,
10/27/2013,27,October,2013,17,Youth (<25),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",1,$344 ,$540 ,$196 ,$344 ,$540 ,
8/18/2013,18,August,2013,24,Youth (<25),F,France,Seine (Paris),Bikes,Road Bikes,"Road-550-W Yellow, 48",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
4/14/2013,14,April,2013,27,Young Adults (25-34),M,France,Nord,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
9/12/2013,12,September,2013,27,Young Adults (25-34),M,France,Nord,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
9/29/2013,29,September,2013,27,Young Adults (25-34),M,France,Nord,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
3/10/2013,10,March,2013,29,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
7/1/2013,1,July,2013,29,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 56",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
7/4/2013,4,July,2013,29,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 56",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
11/19/2013,19,November,2013,29,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 56",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
11/29/2013,29,November,2013,29,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 56",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
4/15/2013,15,April,2013,30,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-750 Black, 48",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/14/2013,14,December,2013,30,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-750 Black, 48",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/20/2013,20,December,2013,30,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-750 Black, 48",1,$344 ,$540 ,$196 ,$344 ,$540 ,
4/1/2013,1,April,2013,31,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
8/7/2013,7,August,2013,31,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
9/14/2013,14,September,2013,31,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
10/21/2013,21,October,2013,31,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
11/16/2013,16,November,2013,31,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/21/2013,21,December,2013,31,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
3/13/2013,13,March,2013,43,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
10/30/2013,30,October,2013,43,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
11/5/2013,5,November,2013,43,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
11/20/2013,20,November,2013,43,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
11/17/2013,17,November,2013,57,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
12/22/2013,22,December,2013,57,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
3/13/2013,13,March,2013,18,Youth (<25),M,Australia,Tasmania,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
3/2/2013,2,March,2013,20,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
4/27/2013,27,April,2013,20,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
10/17/2013,17,October,2013,20,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/7/2013,7,December,2013,20,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/20/2013,20,December,2013,20,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
2/8/2013,8,February,2013,28,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-550-W Yellow, 44",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
4/20/2013,20,April,2013,28,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-550-W Yellow, 44",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
12/5/2013,5,December,2013,28,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-550-W Yellow, 44",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
12/7/2013,7,December,2013,28,Young Adults (25-34),F,France,Val de Marne,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
1/30/2013,30,January,2013,30,Young Adults (25-34),M,France,Loiret,Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
4/3/2013,3,April,2013,32,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
9/22/2013,22,September,2013,32,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
12/15/2013,15,December,2013,32,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
12/7/2013,7,December,2013,31,Young Adults (25-34),F,France,Hauts de Seine,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
2/22/2013,22,February,2013,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
2/26/2013,26,February,2013,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
4/27/2013,27,April,2013,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
4/28/2013,28,April,2013,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
5/12/2013,12,May,2013,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
5/24/2013,24,May,2013,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
8/8/2013,8,August,2013,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
8/11/2013,11,August,2013,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
8/17/2013,17,August,2013,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
9/3/2013,3,September,2013,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
9/6/2013,6,September,2013,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
9/25/2013,25,September,2013,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
11/1/2013,1,November,2013,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
11/14/2013,14,November,2013,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
12/6/2013,6,December,2013,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
12/13/2013,13,December,2013,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
12/21/2013,21,December,2013,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
6/16/2013,16,June,2013,35,Adults (35-64),M,France,Seine (Paris),Bikes,Road Bikes,"Road-550-W Yellow, 40",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
12/15/2013,15,December,2013,35,Adults (35-64),M,France,Seine (Paris),Bikes,Road Bikes,"Road-550-W Yellow, 40",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
7/20/2013,20,July,2013,20,Youth (<25),F,Germany,Saarland,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
4/19/2013,19,April,2013,20,Youth (<25),F,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
11/4/2013,4,November,2013,20,Youth (<25),F,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
3/5/2013,5,March,2013,20,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
4/29/2013,29,April,2013,20,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
8/29/2013,29,August,2013,20,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
11/10/2013,10,November,2013,20,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/13/2013,13,December,2013,20,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/19/2013,19,December,2013,20,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
4/11/2013,11,April,2013,21,Youth (<25),F,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
4/18/2013,18,April,2013,21,Youth (<25),F,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 44",1,$344 ,$540 ,$196 ,$344 ,$540 ,
4/29/2013,29,April,2013,20,Youth (<25),M,Australia,Tasmania,Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
3/3/2013,3,March,2013,20,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
4/2/2013,2,April,2013,20,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
4/17/2013,17,April,2013,20,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
4/25/2013,25,April,2013,20,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
8/11/2013,11,August,2013,20,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
11/29/2013,29,November,2013,20,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,$344 ,$540 ,$196 ,$344 ,$540 ,
10/18/2013,18,October,2013,54,Adults (35-64),F,Germany,Saarland,Bikes,Road Bikes,"Road-750 Black, 48",1,$344 ,$540 ,$196 ,$344 ,$540 ,
12/4/2013,4,December,2013,37,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
8/21/2013,21,August,2013,28,Young Adults (25-34),F,France,Seine (Paris),Bikes,Road Bikes,"Road-350-W Yellow, 40",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
9/9/2013,9,September,2013,28,Young Adults (25-34),F,France,Seine (Paris),Bikes,Road Bikes,"Road-350-W Yellow, 40",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
1/7/2013,7,January,2013,28,Young Adults (25-34),M,Germany,Saarland,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
3/28/2013,28,March,2013,28,Young Adults (25-34),M,Germany,Saarland,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
9/26/2013,26,September,2013,28,Young Adults (25-34),M,Germany,Saarland,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
4/27/2013,27,April,2013,50,Adults (35-64),M,Australia,South Australia,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
1/13/2013,13,January,2013,50,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
4/7/2013,7,April,2013,50,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
4/18/2013,18,April,2013,50,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
5/3/2013,3,May,2013,46,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
11/29/2013,29,November,2013,46,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-750 Black, 52",1,$344 ,$540 ,$196 ,$344 ,$540 ,
5/3/2013,3,May,2013,40,Adults (35-64),F,Australia,Tasmania,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
5/25/2013,25,May,2013,38,Adults (35-64),M,Australia,South Australia,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
1/23/2013,23,January,2013,38,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
5/30/2013,30,May,2013,38,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
6/14/2013,14,June,2013,38,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
12/31/2013,31,December,2013,38,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
6/28/2013,28,June,2013,38,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
9/22/2013,22,September,2013,38,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,"$2,171 ","$3,578 ","$1,407 ","$2,171 ","$3,578 ",
4/12/2013,12,April,2013,27,Young Adults (25-34),M,Australia,South Australia,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
5/12/2013,12,May,2013,27,Young Adults (25-34),M,Australia,South Australia,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
11/14/2013,14,November,2013,27,Young Adults (25-34),M,Australia,South Australia,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
12/7/2013,7,December,2013,27,Young Adults (25-34),M,Australia,South Australia,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,$713 ,"$1,120 ",$407 ,$713 ,"$1,120 ",
1/8/2013,8,January,2013,28,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,"$1,083 ","$1,701 ",$618 ,"$1,083 ","$1,701 ",
